repo_id,label,group,residual_idx,query_dim,query_l2,query_l1,query_abs_mean,query_abs_median,query_max_abs,exact_zero_fraction,near_zero_1e-8_fraction,participation_ratio,participation_fraction,hoyer_sparsity,dims_90_energy,dims_95_energy,dims_99_energy,used_gt_0.001x_max_fraction,used_gt_0.01x_max_fraction,used_gt_0.05x_max_fraction,used_gt_0.1x_max_fraction
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,12,512,0.4199179410934448,7.968125820159912,0.015562745742499828,0.014892578125,0.042724609375,0.0,0.0,236.8927001953125,0.4626810550689697,0.16885888576507568,255,305,393,0.99609375,0.984375,0.9296875,0.8515625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,13,512,0.4587186276912689,8.524871826171875,0.016650140285491943,0.014312744140625,0.05712890625,0.0,0.0,207.85433959960938,0.40596550703048706,0.18695342540740967,237,292,390,0.998046875,0.9921875,0.91015625,0.802734375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,14,512,0.3845774531364441,7.1231842041015625,0.013912469148635864,0.012725830078125,0.044921875,0.0,0.0,214.42544555664062,0.4187996983528137,0.18981973826885223,241,292,379,1.0,0.966796875,0.900390625,0.802734375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,15,512,0.33673328161239624,6.325720310211182,0.012354922480881214,0.011322021484375,0.037353515625,0.0,0.0,216.4894256591797,0.4228309094905853,0.17763866484165192,251,303,391,0.99609375,0.98828125,0.921875,0.837890625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,16,512,0.34884050488471985,6.712497711181641,0.013110347092151642,0.013275146484375,0.03369140625,0.0,0.0,252.9459686279297,0.49403509497642517,0.15651915967464447,263,312,398,0.998046875,0.990234375,0.94140625,0.869140625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,17,512,0.28373149037361145,5.293355464935303,0.010338584892451763,0.009521484375,0.0299072265625,0.0,0.0,210.83160400390625,0.4117804765701294,0.1836189180612564,248,301,387,0.998046875,0.98828125,0.91015625,0.83984375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,18,512,0.36318373680114746,6.737740993499756,0.01315965037792921,0.011627197265625,0.03857421875,0.0,0.0,218.06430053710938,0.42590683698654175,0.18844306468963623,241,295,379,1.0,0.9921875,0.8984375,0.806640625
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,19,512,0.2856983244419098,5.352824687957764,0.010454735718667507,0.009307861328125,0.0277099609375,0.0,0.0,226.52682495117188,0.44243520498275757,0.1799328774213791,245,299,384,0.99609375,0.982421875,0.921875,0.833984375
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,20,512,0.3215720057487488,5.942145347595215,0.011605752632021904,0.010498046875,0.038818359375,0.0,0.0,205.9556884765625,0.40225720405578613,0.1918393075466156,240,293,377,0.99609375,0.986328125,0.896484375,0.78125
Jonnester/LR-AttnRes-tail-r512,Full r=512,sliced_lr_attnres,21,512,0.3127065896987915,5.833477020263672,0.011393509805202484,0.01080322265625,0.037353515625,0.0,0.0,212.5908966064453,0.4152165949344635,0.18368452787399292,244,295,384,0.998046875,0.986328125,0.908203125,0.802734375
