repo_id,label,group,residual_idx,num_sources,distributions,entropy_mean,entropy_std,normalized_entropy_mean,effective_sources_mean,top1_mass_mean,top3_mass_mean,top5_mass_mean,gini_mean,simpson_concentration_mean,js_generalized,mean_weight_cv,contribution_rms_mean
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,29,30,1007616,3.2188082632979724,0.04895031779541806,0.9463750041597258,25.027396380416747,0.10242034591794984,0.24907421132897942,0.35871511043571846,0.32693205495190814,0.04780448921691111,0.04058584575230384,0.26704439264939867,0.0095845563221107
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,30,31,1007616,3.3324200874421654,0.019223974558158594,0.9704230107912203,28.011137815025762,0.08097737839793771,0.2077531792768618,0.3014019105007978,0.24349407476138293,0.03979326539286753,0.025759902208630336,0.2205268747243945,0.009111970131584206
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,31,32,1007616,3.2835825284322104,0.04935478754060671,0.9474416898518074,26.702525239649827,0.09484809915709301,0.23550898224357666,0.347772916642631,0.3273151730134235,0.04493534568000615,0.04342010177134581,0.26892340374314216,0.00876884391092188
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,32,33,1007616,3.3977167722655506,0.01739068278578184,0.971745829756667,29.900264414345347,0.06969948646014298,0.17941866269925746,0.2738893376133306,0.24766017763110681,0.03667649926572311,0.022202086924544506,0.1984913946049954,0.008460253513807968
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,33,34,1007616,3.286747645556442,0.05257702022522985,0.9320509205988752,26.792072730335764,0.11795181217716962,0.26075310363032955,0.3680197305795623,0.3693353155764138,0.04782898236459833,0.042174529329786825,0.2724231423804532,0.008151164427150213
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,34,35,1007616,3.4275758363367097,0.03163259568598873,0.9640619861401194,30.81715909446158,0.07833603836171996,0.18992282062526641,0.28314644800938243,0.2775040506347408,0.03679704172461013,0.027194117822741504,0.22539153015905292,0.008037381159719274
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,35,36,1007616,3.284754251076923,0.051640765081369125,0.9166280758090135,26.737778516319707,0.12311128726819666,0.286480507230371,0.3961291938293271,0.4082682004304436,0.0504810245238184,0.039698406053480184,0.268770329686054,0.0074557624252508
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,36,37,1007616,3.494303554054198,0.029941691400164644,0.9677050971403355,32.941960528614075,0.07475067081490183,0.1782458927330932,0.2655466591439596,0.2622839365063644,0.03421569479311385,0.03175865968001901,0.24099267970515958,0.007635692572022658
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,37,38,1007616,3.34033295584888,0.05026612370698715,0.9182828819848657,28.263727978962223,0.0993140681487758,0.2556524758901053,0.3771513530878517,0.4159503974081055,0.04611384069047323,0.044959335594312755,0.27872270990390846,0.007027127540514517
Jonnester/LR-AttnRes-tail-r64,Full r=64,sliced_lr_attnres,38,39,1007616,3.5754806355732245,0.018930659715668867,0.9759575637375436,35.71814368023136,0.05789591290238427,0.1519080428330879,0.23234206765163234,0.2323838217956264,0.030440522660690594,0.02500890928836741,0.21603774088727704,0.007400504053446659
