repo_id,label,group,residual_idx,source_slot,count,weight_mean,weight_std,weight_cv,logit_mean,logit_std
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,24,1007616,0.06318440033895213,0.013730581316645854,0.217309672054942,0.6179028463557483,0.21260036979549932
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,25,1007616,0.060125013041060146,0.01035074030507995,0.17215364756779838,0.576673175503568,0.2266970711188131
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,26,26,1007616,0.0878476536855465,0.022936002324117775,0.26108838838448584,0.9345648327494055,0.29090682588995315
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,0,1007616,0.08311766361802574,0.041469302404659084,0.49892285946865367,0.35725739961717184,0.49604593809703684
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,1,1007616,0.01027358823069712,0.0015457212829325902,0.15045583375767674,-1.6418205974547844,0.16458644223665467
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,2,1007616,0.04572373507468681,0.013483811753376809,0.29489742540393654,-0.18027604316792836,0.28196160243408747
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,3,1007616,0.013626017630463692,0.004554342178612249,0.3342386823594082,-1.4008014657633092,0.33673681567460967
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,4,1007616,0.02802252699810315,0.010204172667524476,0.36414177308902934,-0.689637283484141,0.3563544630525424
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,5,1007616,0.006973407799150885,0.0011322351949244137,0.1623646899099003,-2.031954649018078,0.1903351598866546
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,6,1007616,0.024376524536590265,0.007504553957904237,0.30785988161025835,-0.8103183362542129,0.28864454883250046
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,7,1007616,0.013078975983388056,0.002968503468126772,0.22696757543535095,-1.415969298137882,0.24685926552969056
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,8,1007616,0.024206300621958284,0.008146853537995878,0.3365592151080539,-0.8258874682876153,0.30540085329656813
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,9,1007616,0.008931832441045501,0.002773721587682766,0.3105433970006375,-1.8137525290977665,0.29576522633410907
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,10,1007616,0.0331388936203912,0.012311603327840214,0.37151521921252595,-0.5260964336434031,0.38063615550053365
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,11,1007616,0.013960842338458793,0.004825542387080992,0.3456483692096266,-1.3807327185219866,0.37137380783571217
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,12,1007616,0.04241441402251158,0.015388934020768682,0.3628232141224669,-0.2769412816297717,0.37116082784341814
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,13,1007616,0.026741710453619803,0.008559349638431956,0.320074875288067,-0.7259420873672982,0.3724169844003929
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,14,1007616,0.04479755491502886,0.016308894972051305,0.3640577036623026,-0.21908906598885855,0.37143858931260426
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,15,1007616,0.013585010528322158,0.004930790753906024,0.3629581842153354,-1.4144502461441164,0.4115702158313622
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,16,1007616,0.03719695960360814,0.01266729217567753,0.3405464401033678,-0.39855200972983507,0.349832648302301
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,17,1007616,0.04399386030144808,0.011551853203833597,0.2625787581421529,-0.21104249968458483,0.2836790415422925
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,18,1007616,0.03093640516867967,0.008179463993201267,0.2643960715087298,-0.5623088197979501,0.24453761821997433
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,19,1007616,0.030379351243619027,0.006855592802694666,0.2256662016156331,-0.5725105664109796,0.26237715170330617
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,20,1007616,0.035717348197126776,0.0143573016845081,0.4019699784337027,-0.45772211774577937,0.3879247163194708
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,21,1007616,0.017139330612328963,0.005299897898473498,0.30922432260342086,-1.1661499995526259,0.3591054106342646
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,22,1007616,0.03638559955406964,0.007982475767123416,0.21938557739748982,-0.3899004917319228,0.19226040833525224
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,23,1007616,0.03602841441951147,0.010028212413612595,0.278341763721407,-0.4177641953394665,0.32496548839584427
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,24,1007616,0.05339314509940341,0.011600725509597157,0.21726994145034506,-0.0076097889156913675,0.21794048292823925
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,25,1007616,0.04767032010041601,0.014178898658276604,0.29743661524422754,-0.14518887016210494,0.3485720142024676
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,26,1007616,0.09593244757109541,0.021997382252625992,0.22930075078428247,0.5746103966139197,0.23272493413283465
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,27,27,1007616,0.10225781707501994,0.04204690656830098,0.41118525479038814,0.5711627592885398,0.46771148168285814
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,0,1007616,0.044193485009718717,0.02095240756657842,0.4741062525838529,0.22506934598209413,0.5092118974943449
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,1,1007616,0.006514234627347167,0.001027752006417302,0.15777018563358686,-1.5850491039152068,0.11119581741155335
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,2,1007616,0.024237854603102536,0.00934208357339737,0.38543360071982397,-0.32565174863590457,0.35352126763480174
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,3,1007616,0.010552807741351729,0.003109852889119129,0.2946943567381606,-1.1321961656818544,0.30012199058259914
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,4,1007616,0.02123195084372187,0.005776409139675928,0.27206210028429717,-0.42738014290003273,0.2511720644872229
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,5,1007616,0.021978306197902052,0.003477032148610766,0.15820291688094998,-0.3701354139219455,0.21114884834797584
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,6,1007616,0.025572658705759824,0.006474893040845074,0.2531959275468964,-0.23641292132982394,0.23699783211127495
Jonnester/LR-AttnRes-tail-r128,Full r=128,sliced_lr_attnres,28,7,1007616,0.012026157707157658,0.0035772543575718087,0.2974561322643158,-0.9982897939720774,0.2754747280735811
